,repo,origin_commit,file,code_context,commit_date,line_vuln,code_vuln
140,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,41,  InsertTest() : res_(nullptr) {}  ^
141,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,41,  InsertTest() : res_(nullptr) {}  ^
142,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,41,  InsertTest() : res_(nullptr) {}  ^
143,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,52,    cxt_.db = (char*)db_.c_str()
144,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,112,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
145,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,114,      SSubmitReq* submit = (SSubmitReq*)vg->pData
146,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,117,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
147,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,123,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
148,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,135,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
149,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,138,      SSubmitReq* submit = (SSubmitReq*)vg->pData
150,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,142,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
151,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,145,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
152,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,118,      for (int32_t i = 0
153,taosdata/tdengine,8fc86a31d0011761ddc7e365bda36ab62e2d63a3,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 20:53:43 +0800,143,      for (int32_t i = 0
154,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,41,  InsertTest() : res_(nullptr) {}  ^
155,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,41,  InsertTest() : res_(nullptr) {}  ^
156,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,41,  InsertTest() : res_(nullptr) {}  ^
157,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,52,    cxt_.db = (char*)db_.c_str()
158,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,113,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
159,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,115,      SSubmitReq* submit = (SSubmitReq*)vg->pData
160,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,118,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
161,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,124,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
162,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,136,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
163,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,139,      SSubmitReq* submit = (SSubmitReq*)vg->pData
164,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,143,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
165,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,146,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
166,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,119,      for (int32_t i = 0
167,taosdata/tdengine,555a575c584282c4826c593e2762a508da463652,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-12 10:46:55 +0800,144,      for (int32_t i = 0
